X,Y,OBJECTID,cd,cdestacao,sguf,entidade,corpodagua,ambiente,latitude,longitude,nuecoli,med_2001,med_2003,med_2004,med_2005,med_2006,med_2007,med_2008,med_2009,med_2010,med_2011,med_2012,med_2013,med_2014,med_2015,med_2016,med_2017,med_2018,med_2019,med_2020,min_2001,min_2003,min_2004,min_2005,min_2006,min_2007,min_2008,min_2009,min_2010,min_2011,min_2012,min_2013,min_2014,min_2015,min_2016,min_2017,min_2018,min_2019,min_2020,max_2001,max_2003,max_2004,max_2005,max_2006,max_2007,max_2008,max_2009,max_2010,max_2011,max_2012,max_2013,max_2014,max_2015,max_2016,max_2017,max_2018,max_2019,max_2020
-46.3886111099999,-23.9747222199999,2248,5105,REIS 02900,SP,CETESB,Rio Canal Barreiros,1,-23.97472222,-46.38861111,42,,,,,,,,,,,474.66666667,1302.66666667,310.66666667,1173.33333333,3475.33333333,1318.66666667,277.5,,,,,,,,,,,,,92,156,84,360,180,232,57,,,,,,,,,,,,,1620,3900,640,2600,18000,4700,600,,
-46.41638889,-23.74166667,2249,5106,RGDE 02030,SP,CETESB,Reservatório do Rio Grande,2,-23.74166667,-46.41638889,38,,,,,,,,,,,,,,551.77777778,190.63636364,2243.08333333,608.83333333,,,,,,,,,,,,,,,,31,2,8,1,,,,,,,,,,,,,,,,1420,500,17100,2000,,
-46.4455555599999,-23.73972222,2250,5107,RGDE 02200,SP,CETESB,Reservatório do Rio Grande,2,-23.73972222,-46.44555556,59,,,,,,,,,,,231,169.5,81,292,135.75,128.91666667,97.16666667,,,,,,,,,,,,,31,33,6,3,2,4,7,,,,,,,,,,,,,620,284,192,1800,480,600,460,,
-46.5341666699999,-23.7711111099999,2251,5108,RGDE 02900,SP,CETESB,Reservatório do Rio Grande,2,-23.77111111,-46.53416667,59,,,,,,,,,,,41,36.16666667,34.16666667,70.09090909,65.75,46.83333333,32,,,,,,,,,,,,,2,5,1,1,1,1,1,,,,,,,,,,,,,91,106,116,400,680,268,100,,
-45.4294444399999,-23.65694444,2252,5109,RGOA 02900,SP,CETESB,Rio Lagoa,1,-23.65694444,-45.42944444,52,,,1740,,,6390,3969.5,,,,12000,583.33333333,12430,4206.66666667,15798.66666667,14896.66666667,17687.33333333,,,,,880,,,440,78,,,,1200,180,1180,1740,92,780,144,,,,,2600,,,22000,8800,,,,43000,1080,32000,7700,58000,38000,73000,,
-48.80972222,-22.26083333,2253,5110,RGRA 02990,SP,CETESB,Ribeirão Grande,1,-22.26083333,-48.80972222,42,,,,,,,,,,,324333.33333333,447833.33333333,256250,176416.66666667,119833.33333333,730500,594166.66666667,,,,,,,,,,,,,26000,192000,12500,10500,63000,73000,175000,,,,,,,,,,,,,660000,750000,720000,900000,210000,1340000,1100000,,
-48.82694444,-24.6541666699999,2254,5111,RIBE 02500,SP,CETESB,Rio Ribeira,1,-24.65416667,-48.82694444,42,,,,,,,,,,,6644,11166,1969.33333333,9046.66666667,3096,5694.66666667,2777.33333333,,,,,,,,,,,,,188,148,284,860,276,148,184,,,,,,,,,,,,,36000,53000,6700,42000,13000,16000,13100,,
-47.92805556,-24.39277778,2255,5112,RIBE 02900,SP,CETESB,Rio Ribeira,1,-24.39277778,-47.92805556,30,,,,,,,,,,,,,325.33333333,627.33333333,2371.33333333,846,872.66666667,,,,,,,,,,,,,,,104,144,84,108,72,,,,,,,,,,,,,,,560,1140,7700,1860,1800,,
-48.4616666699999,-21.31055556,2256,5113,RICO 02200,SP,CETESB,Córrego  Rico- UGHRI 9,1,-21.31055556,-48.46166667,41,,,,,,,,,,,74.2,185.16666667,115.33333333,640.83333333,702,102.83333333,584,,,,,,,,,,,,,13,24,57,31,31,34,16,,,,,,,,,,,,,212,760,160,2900,3400,248,3100,,
-48.32333333,-21.31027778,2257,5114,RICO 02600,SP,CETESB,Córrego  Rico- UGHRI 9,1,-21.31027778,-48.32333333,44,,,,,,,,,,,618.4,1640,546,1035.33333333,939.33333333,460,1100.44444444,,,,,,,,,,,,,164,268,236,192,252,300,320,,,,,,,,,,,,,1100,7800,900,3900,3100,720,5800,,
-48.1799999999999,-21.23361111,2258,5115,RICO 03900,SP,CETESB,Córrego  Rico- UGHRI 9,1,-21.23361111,-48.18,40,,,,,,,,,,,5880,2944,3290,11468.33333333,14500,3816.66666667,79358.51666667,,,,,,,,,,,,,2500,840,860,70,2900,1200,3.1,,,,,,,,,,,,,13300,5700,8600,34000,59000,6500,440000,,
-47.8347222199999,-24.48916667,2259,5116,RIIG 02500,SP,CETESB,Rio Ribeira de Iguape,1,-24.48916667,-47.83472222,42,,,,,,,,,,,3696,5390,1313.33333333,5066.66666667,888,2676.66666667,1720,,,,,,,,,,,,,196,800,380,2000,208,740,212,,,,,,,,,,,,,20000,21000,2740,10400,1860,4500,5100,,
-47.56972222,-24.69527778,2260,5117,RIIG 02900,SP,CETESB,Rio Ribeira de Iguape,1,-24.69527778,-47.56972222,42,,,,,,,,,,,182.83333333,147.83333333,150,760,113.83333333,399.33333333,213,,,,,,,,,,,,,29,39,53,500,27,76,22,,,,,,,,,,,,,500,460,288,1000,152,640,660,,
-47.39444444,-24.6491666699999,2261,5118,RIIG 02995,SP,CETESB,Rio Ribeira de Iguape,2,-24.64916667,-47.39444444,42,,,,,,,,,,,89.16666667,58.66666667,69.33333333,315.33333333,201.5,218.66666667,184.83333333,,,,,,,,,,,,,21,24,31,80,36,64,49,,,,,,,,,,,,,252,84,184,700,700,420,620,,
-45.43361111,-23.69972222,2262,5119,RIJU 02900,SP,CETESB,Rio Juqueriquerê,1,-23.69972222,-45.43361111,52,,,2580,,,1572,1125,,,,1974.66666667,851.33333333,1010.66666667,1386.66666667,1836.66666667,1566.66666667,1657.33333333,,,,,760,,,128,500,,,,288,20,164,420,620,420,216,,,,,4400,,,3400,2200,,,,6100,2600,2700,3300,2700,3300,5100,,
-47.7952777799999,-21.28305556,2263,5120,RIPE 04250,SP,CETESB,Ribeirão Preto,1,-21.28305556,-47.79527778,30,,,,,,,,,,,19413.33333333,8850,37866.66666667,25033.33333333,13400,,,,,,,,,,,,,,,1480,4400,3300,4900,1500,,,,,,,,,,,,,,,32000,21000,140000,70000,34000,,,,
-47.81555556,-21.08694444,2264,5121,RIPE 04900,SP,CETESB,Ribeirão Preto,1,-21.08694444,-47.81555556,38,,,,,,,,,,,61000,54280,182333.33333333,181375,169500,303000,168250,,,,,,,,,,,,,30000,8400,120000,5500,38000,35000,38000,,,,,,,,,,,,,74000,85000,260000,320000,300000,580000,340000,,
-50.44138889,-19.95777778,2265,5122,RITA 02700,SP,CETESB,Ribeirão Santa Rita,1,-19.95777778,-50.44138889,36,,,,,,,,,,,,351.33333333,171.83333333,636,280.66666667,1984,524,,,,,,,,,,,,,,132,111,236,60,108,200,,,,,,,,,,,,,,928,248,1320,480,10500,1140,,
-49.9566666699999,-20.4052777799999,2266,5123,RMAR 02900,SP,CETESB,Reservatório do Córrego Marinheirinho,2,-20.40527778,-49.95666667,42,,,,,,,,,,,1452.83333333,201.66666667,43.33333333,272.33333333,284.16666667,972.5,112.16666667,,,,,,,,,,,,,1,9,12,31,8,5,2,,,,,,,,,,,,,7900,780,99,680,1220,3200,340,,
-47.78805556,-21.5327777799999,2267,5124,RONC 02030,SP,CETESB,Ribeirão das Onças (UGRHI 9),1,-21.53277778,-47.78805556,44,,,,,,,,,,,266,158.5,106.16666667,205.33333333,470.83333333,619.83333333,85.88888889,,,,,,,,,,,,,39,66,33,34,22,54,14,,,,,,,,,,,,,540,420,160,700,2300,3100,228,,
-47.86472222,-21.3975,2268,5125,RONC 02400,SP,CETESB,Ribeirão das Onças (UGRHI 9),1,-21.3975,-47.86472222,44,,,,,,,,,,,406.8,337.33333333,767.33333333,354.66666667,271,526,318.22222222,,,,,,,,,,,,,94,144,192,200,87,232,96,,,,,,,,,,,,,1260,960,3200,600,780,1020,720,,
-48.03888889,-21.2474999999999,2269,5126,RONC 02800,SP,CETESB,Ribeirão das Onças (UGRHI 9),1,-21.2475,-48.03888889,40,,,,,,,,,,,680,179.2,332.66666667,595.5,3093.33333333,192.66666667,298.66666667,,,,,,,,,,,,,60,104,192,73,64,116,136,,,,,,,,,,,,,2700,252,840,2000,12000,312,620,,
-49.37611111,-20.8094444399999,2270,5127,RPRE 02200,SP,CETESB,Reservatório do Rio Preto,2,-20.80944444,-49.37611111,42,,,,,,,,,,,2627,712,3240.66666667,527,2990.16666667,9089.33333333,1856.66666667,,,,,,,,,,,,,30,24,12,22,1,176,12,,,,,,,,,,,,,6500,2600,9400,1300,8000,27000,5300,,
-45.76222222,-23.7649999999999,2271,5128,RUNA 02950,SP,CETESB,Rio Una - UGRHI 03,1,-23.765,-45.76222222,52,,,4450,,,297,226,,,,3336,1500.66666667,782,768,334.66666667,137.66666667,389.16666667,,,,,1500,,,108,40,,,,316,88,164,156,80,49,76,,,,,7400,,,480,600,,,,8800,3300,1540,3100,720,280,820,,
-46.3497222199999,-23.9308333299999,2272,5129,SABO 22500,SP,CETESB,Rio Saboó,1,-23.93083333,-46.34972222,18,,,,,,,,,,,,,,,1111666.66666667,713333.33333333,213166.66666667,,,,,,,,,,,,,,,,,210000,280000,79000,,,,,,,,,,,,,,,,,4100000,1170000,840000,,
-45.41694444,-23.7569444399999,2273,5130,SAFO 00300,SP,CETESB,Rio São Francisco,1,-23.75694444,-45.41694444,42,,,,,,,,,,,225.5,189.33333333,139.83333333,293.5,447.33333333,147,472.33333333,,,,,,,,,,,,,26,1,51,24,104,19,29,,,,,,,,,,,,,520,520,420,1020,1420,580,2000,,
-45.5599999999999,-22.7161111099999,2274,5131,SAGU 02050,SP,CETESB,Rio Sapucaí Guaçu,1,-22.71611111,-45.56,30,,,,,,,,,,,,,161933.33333333,54133.33333333,27200,27733.33333333,15340,,,,,,,,,,,,,,,8600,7700,3200,5800,1840,,,,,,,,,,,,,,,480000,270000,58000,75000,48000,,
-45.50527778,-22.6936111099999,2275,5132,SAGU 02250,SP,CETESB,Rio Sapucaí Guaçu,1,-22.69361111,-45.50527778,30,,,,,,,,,,,,,10263.33333333,130720,4166.66666667,3723.33333333,1902.66666667,,,,,,,,,,,,,,,700,920,2200,540,356,,,,,,,,,,,,,,,32000,770000,6800,7700,4900,,
-45.68833333,-23.77138889,2276,5133,SAHI 02950,SP,CETESB,Rio Saí,1,-23.77138889,-45.68833333,52,,,1720,,,353,425,,,,514,212.16666667,384,541.33333333,454,139.66666667,196.66666667,,,,,640,,,136,164,,,,128,37,36,172,7,3,15,,,,,2800,,,580,1080,,,,1120,368,1100,1540,1420,324,372,,
-51.86555556,-21.9672222199999,2277,5134,SALT 02700,SP,CETESB,Ribeirão do Saltinho,1,-21.96722222,-51.86555556,18,,,,,,,,,,,,,,,15300,10186.66666667,12550,,,,,,,,,,,,,,,,,5000,820,4100,,,,,,,,,,,,,,,,,31000,27000,36000,,
-45.735,-22.68611111,2278,5135,SAMI 02200,SP,CETESB,Rio Sapucaí-Mirim,1,-22.68611111,-45.735,30,,,,,,,,,,,,,45706.66666667,25386.66666667,13733.33333333,18583.33333333,14433.33333333,,,,,,,,,,,,,,,760,1220,3200,7300,3600,,,,,,,,,,,,,,,260000,41000,33000,44000,31000,,
-45.7952777799999,-23.3347222199999,2279,5136,SANT 00100,SP,CETESB,Reservatório Santa Branca,2,-23.33472222,-45.79527778,42,,,,,,,,,,,10.16666667,7.83333333,11,31.5,95.83333333,20.16666667,17,,,,,,,,,,,,,1,1,6,12,2,1,1,,,,,,,,,,,,,30,28,17,68,540,86,44,,
-47.2338888899999,-20.9894444399999,2280,5137,SAPU 02050,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.98944444,-47.23388889,42,,,,,,,,,,,532,1372.66666667,390.5,2132.66666667,750.66666667,755.33333333,965.33333333,,,,,,,,,,,,,72,144,73,93,244,92,84,,,,,,,,,,,,,2200,4800,1280,10500,1280,2700,2200,,
-47.465,-20.7711111099999,2281,5138,SAPU 02200,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.77111111,-47.465,42,,,,,,,,,,,1050.5,2043.33333333,347.33333333,8778.5,1903.33333333,953.33333333,5746.5,,,,,,,,,,,,,103,188,56,91,460,140,59,,,,,,,,,,,,,3700,8300,1020,25000,7700,2100,28000,,
-47.5216666699999,-20.72944444,2282,5139,SAPU 02250,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.72944444,-47.52166667,42,,,,,,,,,,,1091.5,1293.66666667,893.16666667,956,1561.33333333,529.33333333,2379.33333333,,,,,,,,,,,,,77,108,63,236,228,300,232,,,,,,,,,,,,,4100,5200,3900,3300,4600,1200,8600,,
-47.5847222199999,-20.7075,2283,5140,SAPU 02270,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.7075,-47.58472222,42,,,,,,,,,,,871.5,3340.66666667,3016.66666667,1927.33333333,10911.33333333,14417.33333333,907.5,,,,,,,,,,,,,37,176,124,184,208,144,21,,,,,,,,,,,,,3900,12000,16000,7800,59000,82000,2400,,
-47.67305556,-20.64333333,2284,5141,SAPU 02300,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.64333333,-47.67305556,42,,,,,,,,,,,2526.5,1767.33333333,735.5,345.66666667,1600.66666667,414.66666667,901,,,,,,,,,,,,,50,80,64,104,108,29,46,,,,,,,,,,,,,14000,5200,3000,820,5900,1040,2700,,
-47.8275,-20.52333333,2285,5142,SAPU 02400,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.52333333,-47.8275,42,,,,,,,,,,,688,840.16666667,5342.66666667,1566.66666667,1595.5,1096.66666667,1795.5,,,,,,,,,,,,,56,73,56,176,57,120,53,,,,,,,,,,,,,2500,3600,20000,6000,4700,3000,6000,,
-48.29,-20.2036111099999,2286,5143,SAPU 02900,SP,CETESB,Rio Sapucaí -UGHRI 8,1,-20.20361111,-48.29,40,,,,,,,,,,,77.5,185.83333333,123.16666667,107.83333333,101.5,146.16666667,196.66666667,,,,,,,,,,,,,46,16,21,49,44,43,43,,,,,,,,,,,,,116,440,284,180,236,420,660,,
-47.28388889,-20.6330555599999,2287,5144,SAPZ 04500,SP,CETESB,Rio Sapucaizinho,1,-20.63305556,-47.28388889,24,,,,,,,,,,,,,,5368.66666667,2426.66666667,1862,3456,,,,,,,,,,,,,,,,312,380,172,316,,,,,,,,,,,,,,,,20000,7700,4800,18000,,
-45.4194444399999,-23.6274999999999,2288,5145,SATO 02900,SP,CETESB,Rio Santo Antonio,1,-23.6275,-45.41944444,52,,,3100,,,10785,23272,,,,5900,3736.5,2605.33333333,1274,1532.66666667,1187.33333333,1664.66666667,,,,,2200,,,1240,116,,,,2700,59,256,80,156,164,108,,,,,4000,,,32000,88000,,,,12200,8900,7600,2600,3800,3400,4000,,
-47.7377777799999,-23.3527777799999,2289,5146,SAUI 02900,SP,CETESB,Rio Sarapuí,1,-23.35277778,-47.73777778,42,,,,,,,,,,,125.5,69.5,98.16666667,616.33333333,804.16666667,417.66666667,104.83333333,,,,,,,,,,,,,43,36,34,56,112,49,34,,,,,,,,,,,,,440,101,168,2100,3000,2000,204,,
-49.09027778,-20.8436111099999,2290,5147,SDOM 03900,SP,CETESB,Ribeirão São Domingos,1,-20.84361111,-49.09027778,38,,,,,,,,,,,451.33333333,10286.66666667,2898,420,5550,1067.33333333,1378,,,,,,,,,,,,,128,220,292,240,720,264,220,,,,,,,,,,,,,940,58000,6400,760,18000,3000,4900,,
-48.94222222,-21.1583333299999,2291,5148,SDOM 04300,SP,CETESB,Ribeirão São Domingos,1,-21.15833333,-48.94222222,42,,,,,,,,,,,10933.33333333,48166.66666667,23850,29133.33333333,62766.66666667,3446.66666667,71266.66666667,,,,,,,,,,,,,2400,14000,3100,2400,6700,940,900,,,,,,,,,,,,,22000,98000,37000,82000,240000,5400,390000,,
-49.06361111,-21.05055556,2292,5149,SDOM 04500,SP,CETESB,Ribeirão São Domingos,1,-21.05055556,-49.06361111,42,,,,,,,,,,,823666.66666667,467333.33333333,2123333.33333333,748000,103400,26000,41966.66666667,,,,,,,,,,,,,20000,94000,150000,7000,3200,9000,4800,,,,,,,,,,,,,3700000,890000,4500000,2400000,500000,47000,120000,,
-48.0444444399999,-21.0886111099999,2293,5150,SETA 04600,SP,CETESB,Ribeirão do Sertãozinho,1,-21.08861111,-48.04444444,45,,,,,,,,,,,133500,195166.66666667,20333.33333333,46000,26333.33333333,62500,573888.88888889,,,,,,,,,,,,,10000,20000,17000,18000,8000,12000,13000,,,,,,,,,,,,,430000,690000,29000,120000,87000,240000,2000000,,
-46.8608333299999,-23.5055555599999,2294,5151,SJBA 04950,SP,CETESB,Cor. São João do Barueri,1,-23.50555556,-46.86083333,42,,,,,,,,,,,1076666.66666667,975333.33333333,1818333.33333333,1991666.66666667,1423333.33333333,718333.33333333,1108333.33333333,,,,,,,,,,,,,390000,92000,410000,450000,460000,200000,270000,,,,,,,,,,,,,2500000,2100000,2600000,3100000,2900000,1700000,2100000,,
-49.7666666699999,-20.7172222199999,2295,5152,SJDO 02150,SP,CETESB,Rio São José dos Dourados,1,-20.71722222,-49.76666667,35,,,,,,,,,,,,4852.66666667,518,1311.33333333,3385.33333333,8647.33333333,2298.4,,,,,,,,,,,,,,236,192,144,252,120,152,,,,,,,,,,,,,,25000,1060,6000,8300,38000,10000,,
-50.51888889,-20.5086111099999,2296,5153,SJDO 02500,SP,CETESB,Rio São José dos Dourados,1,-20.50861111,-50.51888889,42,,,,,,,,,,,368,411.16666667,460,805.33333333,767.33333333,758.66666667,1294.66666667,,,,,,,,,,,,,104,71,96,188,164,196,248,,,,,,,,,,,,,1180,1260,1780,3300,1360,2600,6000,,
-48.8397222199999,-21.64194444,2297,5154,SLOU 03700,SP,CETESB,Rio São Lourenço,1,-21.64194444,-48.83972222,30,,,,,,,,,,,,,123483.33333333,50800,10016.66666667,23783.33333333,5700,,,,,,,,,,,,,,,2700,3800,4600,3200,2000,,,,,,,,,,,,,,,670000,100000,21000,97000,13800,,
-48.0255555599999,-23.88833333,2298,5155,SMIG 02800,SP,CETESB,Rio São Miguel Arcanjo,1,-23.88833333,-48.02555556,43,,,,,,,,,,,3920,16203.33333333,22802,12000,17296.66666667,8416.66666667,4730,,,,,,,,,,,,,120,740,216,1400,500,2300,440,,,,,,,,,,,,,11000,55000,131000,43000,43000,23000,17000,,
-47.2097222199999,-23.65805556,2299,5156,SOBU 02800,SP,CETESB,Rio Sorocabuçu,1,-23.65805556,-47.20972222,42,,,,,,,,,,,2136.66666667,1246.66666667,1403.33333333,2010,4400,1966.66666667,8723.33333333,,,,,,,,,,,,,660,860,260,640,740,840,540,,,,,,,,,,,,,6500,1500,3300,5000,20000,4600,34000,,
-47.29555556,-23.60722222,2300,5157,SOIT 02100,SP,CETESB,Reservatório Itupararanga,2,-23.60722222,-47.29555556,42,,,,,,,,,,,3.16666667,2.83333333,2.66666667,12.83333333,10.66666667,6,17.66666667,,,,,,,,,,,,,1,1,1,2,1,1,1,,,,,,,,,,,,,14,8,6,30,26,11,60,,
-47.39777778,-23.61166667,2301,5158,SOIT 02900,SP,CETESB,Reservatório Itupararanga,2,-23.61166667,-47.39777778,42,,,,,,,,,,,1,6.16666667,8.16666667,4.16666667,4.33333333,8,1.83333333,,,,,,,,,,,,,1,1,1,1,2,1,1,,,,,,,,,,,,,1,13,40,9,10,33,4,,
-47.1888888899999,-23.62611111,2302,5159,SOMI 02850,SP,CETESB,Rio Sorocamirim,1,-23.62611111,-47.18888889,42,,,,,,,,,,,322,460,850,681.33333333,449.33333333,1564,2571.33333333,,,,,,,,,,,,,116,160,228,160,156,164,164,,,,,,,,,,,,,560,820,3200,2000,1040,5100,11000,,
-47.44527778,-23.54,2303,5160,SORO 02050,SP,CETESB,Rio Sorocaba,1,-23.54,-47.44527778,42,,,,,,,,,,,35166.66666667,80333.33333333,111666.66666667,106833.33333333,52833.33333333,31550,66666.66666667,,,,,,,,,,,,,15000,32000,43000,32000,5000,4600,17000,,,,,,,,,,,,,84000,240000,170000,220000,104000,100000,180000,,
-47.44388889,-23.4783333299999,2304,5161,SORO 02100,SP,CETESB,Rio Sorocaba,1,-23.47833333,-47.44388889,41,,,,,,,,,,,197333.33333333,84800,348333.33333333,270500,138166.66666667,138500,134666.66666667,,,,,,,,,,,,,65000,52000,80000,88000,42000,41000,58000,,,,,,,,,,,,,330000,120000,840000,630000,420000,260000,220000,,
-47.48,-23.4083333299999,2305,5162,SORO 02200,SP,CETESB,Rio Sorocaba,1,-23.40833333,-47.48,41,,,,,,,,,,,24833.33333333,31800,35883.33333333,41000,100000,69000,31590,,,,,,,,,,,,,11000,15000,2300,18000,22000,33000,540,,,,,,,,,,,,,40000,58000,90000,76000,360000,140000,100000,,
-47.77888889,-23.31916667,2306,5163,SORO 02500,SP,CETESB,Rio Sorocaba,1,-23.31916667,-47.77888889,42,,,,,,,,,,,147.83333333,100.5,83.83333333,245.16666667,756.66666667,403.16666667,163.83333333,,,,,,,,,,,,,92,46,39,47,96,43,17,,,,,,,,,,,,,292,172,120,620,2500,1480,580,,
-47.7963888899999,-23.1725,2307,5164,SORO 02700,SP,CETESB,Rio Sorocaba,1,-23.1725,-47.79638889,41,,,,,,,,,,,436.83333333,179,207.5,13849.66666667,389.5,307.33333333,1441.5,,,,,,,,,,,,,57,49,41,46,81,53,21,,,,,,,,,,,,,1620,344,460,75000,800,640,5700,,
-47.81972222,-23.02277778,2308,5165,SORO 02900,SP,CETESB,Rio Sorocaba,1,-23.02277778,-47.81972222,42,,,,,,,,,,,2225.33333333,412.83333333,7077.33333333,2123.33333333,84642.66666667,2233.33333333,4913.33333333,,,,,,,,,,,,,192,97,152,580,356,700,1380,,,,,,,,,,,,,4600,1120,39000,5000,490000,6700,9200,,
-46.68916667,-23.6144444399999,2309,5166,SPRA 04850,SP,CETESB,Córrego Águas Espraiadas,1,-23.61444444,-46.68916667,42,,,,,,,,,,,3060000,3766666.66666667,5400000,4633333.33333333,3516666.66666667,2966666.66666667,5250000,,,,,,,,,,,,,260000,2300000,1900000,2200000,2100000,2400000,2200000,,,,,,,,,,,,,6000000,5600000,7900000,6800000,4700000,4500000,13000000,,
-51.89083333,-22.0236111099999,2310,5167,STAN 02700,SP,CETESB,Rio Santo Anastácio,1,-22.02361111,-51.89083333,42,,,,,,,,,,,8819.33333333,1566,922.66666667,1746,1893.33333333,3580,960,,,,,,,,,,,,,76,96,184,276,180,720,88,,,,,,,,,,,,,51000,5900,4200,5200,5800,9600,4500,,
-51.43472222,-22.20472222,2311,5168,STAN 04300,SP,CETESB,Rio Santo Anastácio,1,-22.20472222,-51.43472222,30,,,,,,,,,,,,,704,2453.33333333,1603.33333333,1630,810,,,,,,,,,,,,,,,188,268,580,560,440,,,,,,,,,,,,,,,1860,11500,4300,3200,1080,,
-51.57666667,-22.1505555599999,2312,5169,STAN 04400,SP,CETESB,Rio Santo Anastácio,1,-22.15055556,-51.57666667,42,,,,,,,,,,,3195.33333333,1670,2786,12866,3893.33333333,32820,32736.66666667,,,,,,,,,,,,,192,460,192,316,720,1420,460,,,,,,,,,,,,,10600,3100,13500,71000,13700,180000,188000,,
-45.27388889,-23.5736111099999,2313,5170,TABA 02900,SP,CETESB,Rio Tabatinga,1,-23.57361111,-45.27388889,42,,,,,,,,,,,2026.66666667,2560,558,2127.33333333,1129.33333333,1470,1533.33333333,,,,,,,,,,,,,660,220,104,324,120,480,680,,,,,,,,,,,,,5700,5800,1360,4400,3000,3300,3200,,
-46.2705555599999,-23.53944444,2314,5171,TAIA 02900,SP,CETESB,Rio Taiaçupeba-Açu,1,-23.53944444,-46.27055556,29,,,,,,,,,,,,,55000,105000,80833.33333333,96000,36850,,,,,,,,,,,,,,,20000,54000,38000,35000,6100,,,,,,,,,,,,,,,129000,260000,190000,230000,72000,,
-46.32138889,-23.63444444,2315,5172,TAIM 00800,SP,CETESB,Rio Taiaçupeba-Mirim,1,-23.63444444,-46.32138889,59,,,,,,,,,,,70666.66666667,20116.66666667,27470.5,160300,65250,52250,130000,,,,,,,,,,,,,17000,5700,83,5300,17000,18000,31000,,,,,,,,,,,,,270000,25000,110000,530000,230000,210000,430000,,
-46.4888888899999,-23.65,2316,5173,TAMT 04250,SP,CETESB,Rio Tamanduateí,1,-23.65,-46.48888889,35,,,,,,,,,,,,4020000,4583333.33333333,5400000,2216666.66666667,1871666.66666667,1910000,,,,,,,,,,,,,,2000000,1500000,3600000,1100000,530000,560000,,,,,,,,,,,,,,5900000,7000000,7900000,2900000,3900000,2500000,,
-46.54416667,-23.61055556,2317,5174,TAMT 04500,SP,CETESB,Rio Tamanduateí,1,-23.61055556,-46.54416667,36,,,,,,,,,,,2475160,2375000,4975000,5250000,3210000,2646666.66666667,2900000,,,,,,,,,,,,,640,1400000,3200000,3700000,760000,580000,1800000,,,,,,,,,,,,,4100000,3200000,6400000,7100000,4700000,3900000,3800000,,
-46.5822222199999,-23.5947222199999,2318,5175,TAMT 04600,SP,CETESB,Rio Tamanduateí,1,-23.59472222,-46.58222222,42,,,,,,,,,,,2940000,2966666.66666667,3750000,11933333.3333333,3300000,2690000,2600000,,,,,,,,,,,,,2400000,1400000,2200000,3100000,2200000,340000,1100000,,,,,,,,,,,,,3300000,4400000,4900000,46000000,4900000,3900000,3800000,,
-46.63222222,-23.5266666699999,2319,5176,TAMT 04900,SP,CETESB,Rio Tamanduateí,1,-23.52666667,-46.63222222,36,,,,,,,,,,,3875000,4050000,2329250,6700000,5833333.33333333,3920000,3266666.66666667,,,,,,,,,,,,,2800000,2600000,17000,4800000,3200000,520000,1500000,,,,,,,,,,,,,4600000,5200000,3800000,9500000,12000000,6000000,4900000,,
-48.91722222,-23.9741666699999,2320,5177,TAQR 02400,SP,CETESB,Rio Taquari,1,-23.97416667,-48.91722222,42,,,,,,,,,,,2900,1872,4036.66666667,943.33333333,1776.66666667,4083.33333333,14966.66666667,,,,,,,,,,,,,320,124,500,500,360,560,540,,,,,,,,,,,,,10000,6800,16000,2000,3600,8800,48000,,
-47.3525,-22.66,2321,5178,TATU 04850,SP,CETESB,Ribeirão Tatu,1,-22.66,-47.3525,42,,,,,,,,,,,4560000,8016666.66666667,7950000,7266666.66666667,5593333.33333333,9233333.33333333,36610000,,,,,,,,,,,,,260000,1200000,1600000,1200000,630000,1200000,960000,,,,,,,,,,,,,17000000,16000000,13700000,21000000,16000000,17000000,130000000,,
-47.7827777799999,-23.3236111099999,2322,5179,TAUI 04900,SP,CETESB,Rio Tatuí,1,-23.32361111,-47.78277778,42,,,,,,,,,,,14083.33333333,47750,74166.66666667,39183.33333333,27683.33333333,14600,20783.33333333,,,,,,,,,,,,,2300,3100,4100,8100,4400,4800,3600,,,,,,,,,,,,,44000,200000,390000,150000,93000,33000,77000,,
-45.06888889,-23.44722222,2323,5180,TAVE 02950,SP,CETESB,Rio Lagoa ou Tavares,1,-23.44722222,-45.06888889,52,,,5340,,,74200,3031,,,,4830,847.16666667,8081.33333333,1720.16666667,387.33333333,63592.5,1378,,,,,880,,,3200,124,,,,64,43,12,2,43,71,132,,,,,9800,,,260000,4400,,,,28000,1840,48000,9100,940,380000,3600,,
-50.15,-21.78888889,2324,5181,TBIR 02700,SP,CETESB,Rio Tibiriçá,1,-21.78888889,-50.15,30,,,,,,,,,,,,,1438.5,1204.16666667,7033.33333333,846.83333333,1443.33333333,,,,,,,,,,,,,,,111,97,460,33,520,,,,,,,,,,,,,,,4500,4400,33000,1500,2900,,
