X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUOD,MEDOD,MINOD,MAXOD,DEVOD,LATITUDE,LONGITUDE
-43.01598,-19.30083,1207,2137,RD080,2021,MG,IGAM,Rio do Tanque,1,8,8.75,7.8,9.4,0.565685,-19.30083,-43.01598
-44.4820799999999,-19.2989699999999,1208,2138,BP098,2021,MG,IGAM,Ribeirão do Cedro,1,8,5.1925,2.7,6.5,1.280354,-19.29897,-44.48208
-45.0243599999999,-19.2958599999999,1209,2139,PA044,2021,MG,IGAM,Córrego do Salobro,1,8,7.7875,6.1,9,0.953846,-19.29586,-45.02436
-43.1779,-19.29457,1210,2140,RD078,2021,MG,IGAM,Rio Preto do Itambé,1,8,8.5375,7.7,9.1,0.523552,-19.29457,-43.1779
-44.42,-19.29,1211,2141,BP089,2021,MG,IGAM,Ribeirão do Cedro,1,8,6.125,1.4,8,2.144595,-19.29,-44.42
-45.2747199999999,-19.27975,1212,2143,SF005,2021,MG,IGAM,Rio São Francisco (SF),1,8,7.1375,5.3,8.6,1.119869,-19.27975,-45.27472
-44.0070299999999,-19.2757799999999,1213,2144,BV156,2021,MG,IGAM,Rio das Velhas,1,24,5.55,3,8,1.277225,-19.27578,-44.00703
-45.13278,-19.27,1214,2145,PA019,2021,MG,IGAM,Rio Pará,1,8,7.5875,5.3,9.3,1.307601,-19.27,-45.13278
-43.02,-19.2499999999999,1215,2147,BG020,2021,MG,IGAM,Rio Jacaré,1,8,7.3,4.7,8.5,1.204752,-19.25,-43.02
-47.80128,-19.2375299999999,1216,2148,PB044,2021,MG,IGAM,Rio Claro,1,8,8.075,7.5,8.6,0.361544,-19.23753,-47.80128
-44.02942,-19.23056,1217,2150,BV140,2021,MG,IGAM,Ribeirão Jequitibá,1,7,6.385714,4.7,7.7,0.959911,-19.23056,-44.02942
-47.14908,-19.23042,1218,2151,PB043,2021,MG,IGAM,Córrego da estação ambiental CEMIG,1,7,7.671429,5.2,8.7,1.213417,-19.23042,-47.14908
-42.87983,-19.2298299999999,1219,2152,RD081,2021,MG,IGAM,Rio Santo Antônio (DO3),1,8,8.2875,7.5,9.1,0.653425,-19.22983,-42.87983
-50.38192,-19.2280299999999,1220,2153,PB053,2021,MG,IGAM,Rio Arantes,1,8,6.875,3.8,9.1,1.750714,-19.22803,-50.38192
-42.34306,-19.22361,1221,2154,RD039,2021,MG,IGAM,Rio Santo Antônio (DO3),1,8,8.2375,7.3,9.2,0.63457,-19.22361,-42.34306
-50.6769399999999,-19.2201699999999,1222,2155,PB033,2021,MG,IGAM,Rio São Domingos (PN3),1,8,7.5375,5.5,9.1,1.145098,-19.22017,-50.67694
-41.4663899999999,-19.1791699999999,1223,2157,RD058,2021,MG,IGAM,Rio Doce,1,23,7.886957,5.6,9.1,0.802442,-19.17917,-41.46639
-41.29506,-19.17614,1224,2158,RD094,2021,MG,IGAM,Rio do Eme,1,8,8.25,6.8,9.2,0.711136,-19.17614,-41.29506
-44.70667,-19.1672199999999,1225,2159,BP078,2021,MG,IGAM,Rio Paraopeba,1,24,7.2025,4.8,8.9,1.165956,-19.16722,-44.70667
-48.7363599999999,-19.16619,1226,2160,PB046,2021,MG,IGAM,Rio Tijuco,1,8,8.325,7.8,9,0.40267,-19.16619,-48.73636
-46.27778,-19.16306,1227,2161,PB001,2021,MG,IGAM,Rio Paranaíba,1,8,7.775,7.1,8.9,0.572588,-19.16306,-46.27778
-45.105,-19.16192,1228,2162,SF006,2021,MG,IGAM,Rio São Francisco (SF),1,8,7.8,6.6,9,0.933503,-19.16192,-45.105
-45.42761,-19.15714,1229,2163,SF007,2021,MG,IGAM,Ribeirão Marmelada,1,8,4.65,2.2,8.3,2.05982,-19.15714,-45.42761
-45.07472,-19.1563899999999,1230,2164,SF048,2021,MG,IGAM,Rio Indaiá,1,8,7.775,5.9,9.3,0.988144,-19.15639,-45.07472
-44.3209199999999,-19.11292,1231,2166,BV144,2021,MG,IGAM,Ribeirão da Onça,1,8,7.9125,7.2,8.6,0.642401,-19.11292,-44.32092
-45.07472,-19.1081399999999,1232,2167,SF052,2021,MG,IGAM,Rio Borrachudo,1,8,8.05,7.3,9.5,0.723089,-19.10814,-45.07472
-43.17135,-19.0976499999999,1233,2169,RD079,2021,MG,IGAM,Rio do Peixe (DO3),1,8,8.375,7.6,9.1,0.597016,-19.09765,-43.17135
-42.15444,-19.0955799999999,1234,2170,RD083,2021,MG,IGAM,Rio Doce,1,23,7.669565,5.5,9,0.758848,-19.09558,-42.15444
-43.4453999999999,-19.07282,1235,2172,RD077,2021,MG,IGAM,Rio Santo Antônio (DO3),1,8,8.5375,7.9,9.2,0.489716,-19.07282,-43.4454
-46.78833,-19.07017,1236,2173,PB055,2021,MG,IGAM,Ribeirão Salitre,1,8,7.925,5.5,8.8,1.04983,-19.07017,-46.78833
-48.5714199999999,-19.06731,1237,2174,PB047,2021,MG,IGAM,Rio Dourado (PN3),1,8,7.8125,7.5,8.5,0.364251,-19.06731,-48.57142
-41.52556,-19.06722,1238,2175,RD057,2021,MG,IGAM,Rio Caratinga,1,7,8.728571,8.1,9.2,0.478589,-19.06722,-41.52556
-42.8783,-19.06163,1239,2177,RD082,2021,MG,IGAM,Rio Guanhães,1,8,8.3375,7.6,9.2,0.570557,-19.06163,-42.8783
-40.520744,-19.056508,1240,2178,RSJ1C003,2021,ES,IEMA,Rio São José,1,6,7.573333,6.89,8.03,0.46055,-19.056508,-40.520744
-47.10628,-19.05333,1241,2179,PB015,2021,MG,IGAM,Ribeirão Santo Antônio (PN2),1,8,7.7,5.3,8.6,1.088905,-19.05333,-47.10628
-50.50328,-19.0502799999999,1242,2180,PB031,2021,MG,IGAM,Rio Paranaíba,1,8,6.925,5.7,8.1,0.779652,-19.05028,-50.50328
-40.540919,-19.043983,1243,2181,RSJ1C002,2021,ES,AGERH,Rio São José,1,6,7.265,6.86,8,0.392619,-19.043983,-40.540919
-42.1625,-19.0208299999999,1244,2182,RD040,2021,MG,IGAM,Rio Corrente Grande,1,8,7.675,6.9,8.4,0.520302,-19.02083,-42.1625
-44.73,-19.02,1245,2183,BP087,2021,MG,IGAM,Rio Paraopeba,1,24,7.623333,5,9.2,1.179619,-19.02,-44.73
-44.0383899999999,-19.0106699999999,1246,2185,BV141,2021,MG,IGAM,Rio das Velhas,1,23,6.947826,2,9.9,1.866905,-19.01067,-44.03839
-45.07472,-18.99461,1247,2189,SF058,2021,MG,IGAM,Rio Abaeté,1,8,7.95,7.1,9.8,0.896023,-18.99461,-45.07472
-40.7600859999999,-18.986908,1248,2191,RSJ1C001,2021,ES,AGERH,Rio São José,1,6,7.438333,6.35,8.55,0.928642,-18.986908,-40.760086
-48.21167,-18.98556,1249,2192,PB022,2021,MG,IGAM,Rio Uberabinha,1,8,7.9625,7.4,8.7,0.417261,-18.98556,-48.21167
-41.64694,-18.9746699999999,1250,2193,RD053,2021,MG,IGAM,Rio Doce,1,23,7.704348,6,9,0.827086,-18.97467,-41.64694
-41.9145799999999,-18.9580799999999,1251,2194,RD090,2021,MG,IGAM,Ribeirão Traíras,1,8,8.3125,7.1,9,0.657783,-18.95808,-41.91458
-49.02511,-18.94686,1252,2195,PB048,2021,MG,IGAM,Rio Babilônia,1,8,8.325,7.8,8.8,0.353553,-18.94686,-49.02511
-49.44972,-18.9417799999999,1253,2197,PB027,2021,MG,IGAM,Rio Tijuco,1,8,7.9375,5.8,9.4,1.071631,-18.94178,-49.44972
-49.79833,-18.93389,1254,2198,PB029,2021,MG,IGAM,Rio da Prata (PN3),1,8,8.175,6.5,9.3,1.066034,-18.93389,-49.79833
-45.24,-18.92,1255,2199,BPE7,2021,MG,IGAM,Represa de Três Marias,2,24,7.144583,4.6,8.5,1.073458,-18.92,-45.24
-49.99994,-18.89014,1256,2202,PB051,2021,MG,IGAM,Rio São Jerônimo,1,8,7.6125,5.6,9.2,1.176481,-18.89014,-49.99994
-41.95278,-18.8833299999999,1257,2203,RD044,2021,MG,IGAM,Rio Doce,1,23,7.686957,5,9.2,0.905189,-18.88333,-41.95278
-46.27,-18.8799999999999,1258,2204,PB016,2021,MG,IGAM,Córredo do Indaiá,1,8,6.575,5.6,7.6,0.611205,-18.88,-46.27
-49.05681,-18.87758,1259,2205,PB049,2021,MG,IGAM,Ribeirão Monte Alegre,1,8,7.85,6.9,8.4,0.453557,-18.87758,-49.05681
-48.0775,-18.87278,1260,2206,PB019,2021,MG,IGAM,Rio Araguari,1,8,6.9875,6.2,7.6,0.548862,-18.87278,-48.0775
-41.835,-18.86833,1261,2207,RD045,2021,MG,IGAM,Rio Doce,1,23,7.682609,5.4,9,0.834839,-18.86833,-41.835
-41.78439,-18.8502799999999,1262,2211,RD089,2021,MG,IGAM,Rio Suaçuí Grande,1,8,8.275,7.5,8.9,0.480327,-18.85028,-41.78439
-44.95528,-18.8473099999999,1263,2212,BP099,2021,MG,IGAM,Rio Paraopeba,1,24,7.17125,4.6,9.2,1.314572,-18.84731,-44.95528
-46.5628599999999,-18.83861,1264,2213,PB002,2021,MG,IGAM,Rio Paranaíba,1,8,7.3,5.3,9,1.055597,-18.83861,-46.56286
-42.13944,-18.78369,1265,2214,RD084,2021,MG,IGAM,Rio Suaçuí Pequeno,1,8,8.3,7.6,8.8,0.478091,-18.78369,-42.13944
-48.9499999999999,-18.78,1266,2215,PB026,2021,MG,IGAM,Rio Douradinho,1,8,7.825,7.5,8.4,0.31053,-18.78,-48.95
-48.43656,-18.7686399999999,1267,2216,PB023,2021,MG,IGAM,Rio Uberabinha,1,8,6.8125,5.2,7.5,0.718008,-18.76864,-48.43656
-48.04775,-18.76194,1268,2217,PB041,2021,MG,IGAM,Rio Piçarrão,1,8,7.625,6.9,8.4,0.523041,-18.76194,-48.04775
-47.6986899999999,-18.71944,1269,2221,PB040,2021,MG,IGAM,Rio Bagagem,1,8,8.35,7.8,9.4,0.484031,-18.71944,-47.69869
-45.47583,-18.71922,1270,2222,SF009,2021,MG,IGAM,Ribeirão Sucuriú,1,8,6.1625,3.5,8.2,1.51934,-18.71922,-45.47583
-44.22183,-18.71564,1271,2223,BV161,2021,MG,IGAM,Ribeirão Santo Antônio (SF5),1,8,4.8,2.9,6.8,1.385641,-18.71564,-44.22183
-43.9946899999999,-18.6841699999999,1272,2228,BV162,2021,MG,IGAM,Rio Cipó,1,7,7.757143,7.1,8.3,0.415761,-18.68417,-43.99469
-45.5647499999999,-18.6779999999999,1273,2229,SF011,2021,MG,IGAM,Rio Indaiá,1,8,7.725,5.9,8.7,0.856488,-18.678,-45.56475
-44.1917799999999,-18.67189,1274,2231,BV142,2021,MG,IGAM,Rio das Velhas,1,8,7.775,4.4,13.8,3.021707,-18.67189,-44.19178
-41.09867,-18.66639,1275,2232,SM003,2021,MG,IGAM,Rio São Mateus (SM1),1,8,8.2375,7.1,9,0.585388,-18.66639,-41.09867
-44.05069,-18.64469,1276,2233,BV143,2021,MG,IGAM,Rio Paraúna,1,8,8,7.2,8.9,0.537188,-18.64469,-44.05069
-44.06292,-18.63114,1277,2234,SC30,2021,MG,IGAM,Rio Paraúna,1,8,7.85,5.5,9,1.145176,-18.63114,-44.06292
-46.5397199999999,-18.6025,1278,2236,PB003,2021,MG,IGAM,Rio Paranaíba,1,8,6.775,5.4,8.3,0.996781,-18.6025,-46.53972
-48.5309399999999,-18.5951699999999,1279,2237,PB021,2021,MG,IGAM,Rio Araguari,1,8,7.3,6.1,8.2,0.611789,-18.59517,-48.53094
-48.12875,-18.59167,1280,2239,PB009,2021,MG,IGAM,Rio Jordão,1,8,7.4375,6.1,8.1,0.613974,-18.59167,-48.12875
-41.7994399999999,-18.58917,1281,2240,RD088,2021,MG,IGAM,Rio Itambacuri,1,7,8.457143,7.8,9.5,0.559336,-18.58917,-41.79944
-41.92056,-18.57667,1282,2241,RD049,2021,MG,IGAM,Rio Suaçuí Grande,1,8,8.525,7.8,9.2,0.474342,-18.57667,-41.92056
-47.11,-18.5599999999999,1283,2244,PB024,2021,MG,IGAM,Rio Cocal,1,8,7.8625,7.3,8.6,0.430739,-18.56,-47.11
-49.1928599999999,-18.53831,1284,2246,PB045,2021,MG,IGAM,Rio Piedade,1,8,8.0375,7.5,8.7,0.403334,-18.53831,-49.19286
-45.07472,-18.51994,1285,2248,SF042,2021,MG,IGAM,Ribeirão da Extrema Grande,1,8,7.6375,5.2,9.4,1.18314,-18.51994,-45.07472
-43.75003,-18.50675,1286,2250,SC28,2021,MG,IGAM,Ribeirão do Chiqueiro,1,8,7.7125,7,8.2,0.372012,-18.50675,-43.75003
-47.40633,-18.49119,1287,2252,PB038,2021,MG,IGAM,Rio Dourados,1,8,7.45,6.3,8.6,0.654654,-18.49119,-47.40633
-44.1992799999999,-18.48158,1288,2255,BV150,2021,MG,IGAM,Rio das Velhas,1,23,8.604348,5.7,14.5,2.378211,-18.48158,-44.19928
-47.15,-18.48,1289,2256,PB020,2021,MG,IGAM,Rio da Prata (PN3),1,8,7.7625,7.2,8.6,0.50409,-18.48,-47.15
-45.64653,-18.46611,1290,2258,SF013,2021,MG,IGAM,Rio Borrachudo,1,8,8.0375,6.1,9.9,1.131292,-18.46611,-45.64653
-48.54,-18.4399999999999,1291,2261,BG082,2021,MG,IGAM,Rio Verde ou Feio,1,8,7.2,5.3,8.4,1.021204,-18.44,-48.54
-43.74853,-18.43981,1292,2262,SC27,2021,MG,IGAM,Ribeirão do Chiqueiro,1,8,7.9375,6.9,8.6,0.48679,-18.43981,-43.74853
-46.9499999999999,-18.4299999999999,1293,2268,PB012,2021,MG,IGAM,Rio Capivara,1,8,7.6625,5.3,8.8,1.039145,-18.43,-46.95
-48.0683299999999,-18.4241699999999,1294,2269,PB007,2021,MG,IGAM,Rio Paranaíba,1,8,6.7,5.5,7.2,0.632456,-18.42417,-48.06833
-49.19611,-18.42,1295,2270,PB025,2021,MG,IGAM,Rio Paranaíba,1,8,6.7,5.9,8,0.824621,-18.42,-49.19611
-47.15486,-18.4154399999999,1296,2271,PB037,2021,MG,IGAM,Rio Santo Inácio,1,8,7.0125,5.8,8.3,0.716016,-18.41544,-47.15486
-42.0522799999999,-18.41497,1297,2272,RD087,2021,MG,IGAM,Rio Urupuca,1,7,8.271429,7.4,9.3,0.626403,-18.41497,-42.05228
-43.51381,-18.40611,1298,2273,JE001,2021,MG,IGAM,Rio Jequitinhonha,1,8,7.4625,5.5,9,1.070297,-18.40611,-43.51381
-45.07472,-18.3846,1299,2275,SF060,2021,MG,IGAM,Rio Abaeté,1,8,7.7625,6,9.4,0.966492,-18.3846,-45.07472
-42.2988099999999,-18.3760599999999,1300,2276,RD086,2021,MG,IGAM,Rio Suaçuí Grande,1,7,8.471429,7.7,9.2,0.521901,-18.37606,-42.29881
-46.97,-18.36,1301,2279,PB030,2021,MG,IGAM,Ribeirão Santo Antônio das Minas Vermelhas,1,8,7.4125,6.7,8.6,0.548862,-18.36,-46.97
-44.44667,-18.35972,1302,2280,SC39,2021,MG,IGAM,Córrego Matadouro,1,4,4.325,3.4,5.4,0.93586,-18.35972,-44.44667
-42.79164,-18.35511,1303,2282,RD085,2021,MG,IGAM,Rio Suaçuí Grande,1,8,8.6,7.9,9.5,0.630193,-18.35511,-42.79164
-47.4865599999999,-18.3297499999999,1304,2285,PB039,2021,MG,IGAM,Rio Perdizes,1,8,6.2875,1.8,8.5,1.942338,-18.32975,-47.48656
-40.6352189999999,-18.323033,1305,2286,,2021,ES,,,2,4,8.115,7.24,8.84,0.846069,-18.323033,-40.635219
-45.07472,-18.31861,1306,2288,SF044,2021,MG,IGAM,Ribeirão do Boi,1,8,7.375,5.6,9.7,1.213908,-18.31861,-45.07472
-46.2766099999999,-18.3071399999999,1307,2290,PTE001,2021,MG,IGAM,Rio da Prata (SF7),1,8,8.2375,7.2,9.5,0.836553,-18.30714,-46.27661
-44.23272,-18.30583,1308,2291,BV152,2021,MG,IGAM,Rio das Velhas,1,24,8.204167,5.8,13.2,1.974727,-18.30583,-44.23272
-44.15701,-18.29725,1309,2294,BV145,2021,MG,IGAM,Rio Pardo Pequeno,1,7,7.971429,7,8.7,0.518698,-18.29725,-44.15701
-39.7079439999999,-18.2789999999999,1310,2295,RDCRDC800,2021,BA,INEMA,Barragem Pedra do Cavalo / Rio Jacuipe,2,5,4.824,2.79,6.6,1.459222,-18.279,-39.707944
-46.02,-18.27,1311,2297,BG066,2021,MG,IGAM,Rio Uberaba,1,8,6.175,2.9,8.6,2.536449,-18.27,-46.02
-44.34861,-18.2172199999999,1312,2301,BV146,2021,MG,IGAM,Rio das Velhas,1,24,7.708333,4.9,12.9,1.648957,-18.21722,-44.34861
-45.07472,-18.1885799999999,1313,2302,SF054,2021,MG,IGAM,Rio São Francisco (SF),1,8,5.25,2.6,7.4,1.580235,-18.18858,-45.07472
-45.2254399999999,-18.15428,1314,2303,SF015,2021,MG,IGAM,Rio São Francisco (SF),1,8,5.2875,3,7.3,1.586945,-18.15428,-45.22544
-44.53656,-18.1241699999999,1315,2305,BV147,2021,MG,IGAM,Rio Bicudo,1,8,7.4,6.1,8.8,0.829802,-18.12417,-44.53656
-40.87947,-18.1221899999999,1316,2306,SM001,2021,MG,IGAM,Rio São Mateus (SM1),1,7,8.114286,7.3,8.8,0.572796,-18.12219,-40.87947
-43.51667,-18.1199999999999,1317,2307,JE003,2021,MG,IGAM,Rio Jequitinhonha,1,8,7.375,4.8,8.7,1.379182,-18.12,-43.51667
-43.34,-18.1199999999999,1318,2308,JE036,2021,MG,IGAM,Rio Preto,1,7,7.2,4.7,8.7,1.239624,-18.12,-43.34
-43.86,-18.11,1319,2309,BP064,2021,MG,IGAM,Represa Várzea das Flores,2,8,6.94375,6.1,8.5,0.909253,-18.11,-43.86
-45.46278,-18.10961,1320,2310,SF017,2021,MG,IGAM,Rio Abaeté,1,8,7.8625,5.6,9.6,1.161203,-18.10961,-45.46278
-44.3110599999999,-18.10022,1321,2312,SC33,2021,MG,IGAM,Rio Curumataí,1,7,7.571429,6.7,8.5,0.546852,-18.10022,-44.31106
-39.893222,-18.0991109999999,1322,2313,MCRMCR400,2021,BA,INGÁ,Mucuri,1,5,5.148,3.75,6.6,1.220561,-18.099111,-39.893222
-47.30161,-18.07064,1323,2316,PB005,2021,MG,IGAM,Rio Paranaíba,1,8,8.1625,7.7,9.1,0.492624,-18.07064,-47.30161
-46.88022,-17.9875,1324,2321,PTE003,2021,MG,IGAM,Rio Santa Catarina,1,8,6.1,1.8,8.7,2.234151,-17.9875,-46.88022
-40.012222,-17.9825,1325,2323,MCRMCR200,2021,BA,INEMA,Mucuri,1,5,6.126,5.04,7.9,1.076884,-17.9825,-40.012222
-45.7034199999999,-17.9608299999999,1326,2325,PTE021,2021,MG,IGAM,Rio Santo Antônio (SF7),1,8,8.275,7.7,9.5,0.572588,-17.96083,-45.70342
-45.17756,-17.95958,1327,2327,SF016,2021,MG,IGAM,Rio São Francisco (SF),1,8,6.675,5.2,7.9,1.057963,-17.95958,-45.17756
-43.2499999999999,-17.9499999999999,1328,2329,JE035,2021,MG,IGAM,Rio Araçuaí,1,8,7.3375,5,8.7,1.248928,-17.95,-43.25
-46.7513099999999,-17.9209999999999,1329,2330,PTE005,2021,MG,IGAM,Rio Santa Catarina,1,8,7.6375,7.2,8.5,0.539676,-17.921,-46.75131
-47.0105599999999,-17.91556,1330,2331,SFH10,2021,MG,IGAM,Rio Claro,1,8,8,7.6,8.8,0.427618,-17.91556,-47.01056
-41.01114,-17.91489,1331,2333,MU008,2021,MG,IGAM,Rio Urucu,1,8,5.375,1.2,7.9,2.471408,-17.91489,-41.01114
-41.3062199999999,-17.88269,1332,2340,MU007,2021,MG,IGAM,Rio Todos os Santos,1,8,5.9625,5.1,7.2,0.767068,-17.88269,-41.30622
-44.5334999999999,-17.865,1333,2343,BV151,2021,MG,IGAM,Rio das Velhas,1,24,7.520833,4.4,11,1.469096,-17.865,-44.5335
-40.17078,-17.85572,1334,2344,PE001,2021,MG,IGAM,Rio Pau Alto,1,8,5.025,3.3,7.3,1.36041,-17.85572,-40.17078
-41.68772,-17.84142,1335,2345,MU006,2021,MG,IGAM,Rio Todos os Santos,1,8,5.1,2.6,6.5,1.415223,-17.84142,-41.68772
-40.34056,-17.83814,1336,2346,MU013,2021,MG,IGAM,Rio Mucuri,1,8,7.8,6.8,8.8,0.645866,-17.83814,-40.34056
-45.93411,-17.82211,1337,2347,PTE019,2021,MG,IGAM,Rio do Sono,1,8,8.0125,7.2,9.3,0.793613,-17.82211,-45.93411
-39.7876939999999,-17.812694,1338,2348,PIJPRP400,2021,BA,INGÁ,Peruípe,1,5,5.196,4.31,6.2,0.712201,-17.812694,-39.787694
-39.663889,-17.799167,1339,2349,,2021,BA,,,1,4,5.4925,5,5.82,0.36271,-17.799167,-39.663889
-46.61628,-17.77906,1340,2352,PTE007,2021,MG,IGAM,Rio Paracatu,1,8,7.525,6.8,8.7,0.606512,-17.77906,-46.61628
-44.4999999999999,-17.7499999999999,1341,2361,BV157,2021,MG,IGAM,Córrego da Corrente,1,5,8.6,7.9,9.2,0.469042,-17.75,-44.5
-44.67,-17.7499999999999,1342,2362,BV158,2021,MG,IGAM,Ribeirão Cotovelo,1,8,7.65,5.6,9,1.060997,-17.75,-44.67
-46.92333,-17.7432499999999,1343,2363,PTE009,2021,MG,IGAM,Rio Claro,1,8,7.9375,7.3,8.9,0.565528,-17.74325,-46.92333
-40.6091699999999,-17.70611,1344,2368,MU011,2021,MG,IGAM,Rio Pampã,1,6,7.883333,6.6,9.2,0.847152,-17.70611,-40.60917
-40.7217499999999,-17.70433,1345,2369,MU009,2021,MG,IGAM,Rio Mucuri,1,8,7.5125,6.5,8.8,0.733753,-17.70433,-40.72175
-46.8799999999999,-17.6999999999999,1346,2370,PB032,2021,MG,IGAM,Rio Paranaíba,1,8,7.1375,5.7,8.4,0.902279,-17.7,-46.88
-46.35461,-17.66372,1347,2372,PT001,2021,MG,IGAM,Rio da Prata (SF7),1,8,7.7,7,8.7,0.602376,-17.66372,-46.35461
-46.89944,-17.62675,1348,2378,PTE011,2021,MG,IGAM,Ribeirão Arrenegado,1,7,7.814286,7.4,8.8,0.494734,-17.62675,-46.89944
-41.4920799999999,-17.5950599999999,1349,2384,MU014,2021,MG,IGAM,Rio Mucuri,1,8,8.2125,7.7,9.1,0.53033,-17.59506,-41.49208
-44.7148299999999,-17.5934999999999,1350,2385,BV148,2021,MG,IGAM,Rio das Velhas,1,24,7.966667,3.3,12.7,2.165875,-17.5935,-44.71483
-43.52,-17.5599999999999,1351,2386,JE026,2021,MG,IGAM,Rio Jequitinhonha,1,8,7.1125,5,8.3,1.064274,-17.56,-43.52
-39.22361,-17.5339999999999,1352,2389,PIJALB900,2021,BA,INEMA,Alcobaça,1,4,4.3825,3.55,5.4,0.924604,-17.534,-39.22361
-39.6456669999999,-17.51325,1353,2391,PIJALB500,2021,BA,INGÁ,Alcobaça,1,6,6.121667,5.44,6.74,0.57346,-17.51325,-39.645667
-44.72,-17.5099999999999,1354,2393,BPE8,2021,MG,IGAM,Represa de Três Marias,2,24,7.328333,4.3,9.3,1.263521,-17.51,-44.72
-39.427361,-17.5053609999999,1355,2395,PIJALB700,2021,BA,INGÁ,Alcobaça,1,4,5.5825,4.86,6.4,0.772199,-17.505361,-39.427361
-46.60239,-17.5028599999999,1356,2396,PTE015,2021,MG,IGAM,Rio Escuro,1,8,7.65,7.2,8.5,0.518239,-17.50286,-46.60239
-46.5705599999999,-17.5011099999999,1357,2398,PT003,2021,MG,IGAM,Rio Paracatu,1,8,7.725,7.1,8.9,0.606512,-17.50111,-46.57056
-41.31222,-17.4944399999999,1358,2400,MU001,2021,MG,IGAM,Rio Mucuri,1,8,8.3625,7.8,9.1,0.437321,-17.49444,-41.31222
-41.23772,-17.4919399999999,1359,2401,MU005,2021,MG,IGAM,Rio Mucuri,1,7,7.928571,7.2,8.6,0.478589,-17.49194,-41.23772
-46.7993099999999,-17.4775799999999,1360,2403,PTE013,2021,MG,IGAM,Ribeirão Escurinho,1,8,7.825,7.3,8.8,0.58493,-17.47758,-46.79931
-42.7300299999999,-17.46336,1361,2404,JE012,2021,MG,IGAM,Rio Itamarandiba,1,8,8.25,7.7,8.9,0.484031,-17.46336,-42.73003
-44.6799999999999,-17.46,1362,2405,BV159,2021,MG,IGAM,Ribeirão da Corrente,1,5,7.66,6.5,8.5,0.789303,-17.46,-44.68
-47.3450599999999,-17.44564,1363,2407,PB036,2021,MG,IGAM,Ribeirão da Batalha,1,8,8.075,7.3,9.1,0.647523,-17.44564,-47.34506
-43.5699999999999,-17.4299999999999,1364,2408,JE034,2021,MG,IGAM,Ribeirão da Areia,1,8,7.025,4.3,8.4,1.368785,-17.43,-43.57
-41.23833,-17.40167,1365,2409,MU003,2021,MG,IGAM,Ribeirão Marambaia,1,8,8.4375,7.8,9.2,0.477905,-17.40167,-41.23833
-46.54,-17.4,1366,2410,,2021,MG,,,2,4,7.35,7.1,7.7,0.251661,-17.4,-46.54
-41.57953,-17.37722,1367,2412,MU002,2021,MG,IGAM,Rio Preto (MU1),1,8,7.85,7.1,8.7,0.595219,-17.37722,-41.57953
-40.21556,-17.377,1368,2413,PIJALB230,2021,BA,INEMA,Alcobaça,1,5,3.986,2.84,5.47,1.309668,-17.377,-40.21556
-40.2307499999999,-17.373056,1369,2414,PIJALB200,2021,BA,INEMA,Alcobaça,1,5,5.08,4.16,6.03,0.833517,-17.373056,-40.23075
-45.5314999999999,-17.35072,1370,2420,PT011,2021,MG,IGAM,Rio do Sono,1,8,8.025,7.6,8.6,0.377018,-17.35072,-45.5315
-39.2533329999999,-17.3108329999999,1371,2427,PIJJUC900,2021,BA,INEMA,Jucuruçu,1,4,4.4875,3.48,5.87,1.102493,-17.310833,-39.253333
-46.7709399999999,-17.30447,1372,2428,PT005,2021,MG,IGAM,Córrego Rico,1,8,6.85,5.9,7.5,0.509902,-17.30447,-46.77094
-44.93006,-17.29722,1373,2432,SF019,2021,MG,IGAM,Rio São Francisco (SF),1,8,7.65,7.2,8.3,0.34641,-17.29722,-44.93006
-42.82033,-17.2859999999999,1374,2433,JE013,2021,MG,IGAM,Rio Araçuaí,1,8,8.1375,7.4,8.8,0.465794,-17.286,-42.82033
-46.47389,-17.25528,1375,2437,SFH11,2021,MG,IGAM,Rio Paracatu,1,7,7.442857,6.5,9.2,0.884792,-17.25528,-46.47389
-40.5692799999999,-17.25269,1376,2438,IN001,2021,MG,IGAM,Rio Itanhém,1,8,7.5625,6.7,9.1,0.779995,-17.25269,-40.56928
-40.5703099999999,-17.252,1377,2439,PIJALB050,2021,BA,INEMA,Alcobaça,1,4,6.1925,5.8,6.53,0.333804,-17.252,-40.57031
-39.621417,-17.247917,1378,2440,PIJJUS400,2021,BA,INGÁ,Jucuruçu-Braço Sul,1,6,5.976667,4.44,6.8,0.945424,-17.247917,-39.621417
-43.0814399999999,-17.24353,1379,2441,JE005,2021,MG,IGAM,Rio Jequitinhonha,1,8,7.7625,7.3,8.6,0.450198,-17.24353,-43.08144
-46.8668299999999,-17.24031,1380,2442,PTE023,2021,MG,IGAM,Córrego Rico,1,8,6.875,5.5,8.9,1.057963,-17.24031,-46.86683
-42.5963599999999,-17.21978,1381,2443,JE014,2021,MG,IGAM,Rio Fanado,1,8,7.9875,7.1,8.8,0.505505,-17.21978,-42.59636
-44.47,-17.21,1382,2444,SFC005,2021,MG,IGAM,Rio Jequitaí,1,8,7.4875,6.2,8.1,0.727888,-17.21,-44.47
-44.81308,-17.2065299999999,1383,2445,BV149,2021,MG,IGAM,Rio das Velhas,1,24,7.65,4.7,11.3,1.668637,-17.20653,-44.81308
