X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUIQA,MEDIQA,MINIQA,MAXIQA,DEVIQA,LATITUDE,LONGITUDE
-46.29,-21.59,350,1499,BG068,2021,MG,IGAM,Rio do Peixe (GD3),1,8,68.07132,47.341845,83.269529,13.560012,-21.59,-46.29
-45.68136,-21.57953,351,1502,BG049,2021,MG,IGAM,Rio Sapucaí,1,8,71.108972,52.839956,84.326813,9.48739,-21.57953,-45.68136
-50.9744439999999,-21.545833,352,1507,BESP04900,2021,SP,CETESB,Córrego da Boa Esperança,1,4,61.385064,41.777702,82.52826,20.413156,-21.545833,-50.974444
-42.25567,-21.4942799999999,353,1512,BS054,2021,MG,IGAM,Rio Pomba,1,8,68.173211,49.497878,81.999692,11.869509,-21.49428,-42.25567
-44.32753,-21.4919399999999,354,1513,BG003,2021,MG,IGAM,Rio Grande,1,8,65.591081,52.894483,74.141636,6.947263,-21.49194,-44.32753
-43.5260299999999,-21.4877799999999,355,1514,BS072,2021,MG,IGAM,Rio Pirapetinga,1,7,53.209247,40.509991,61.506006,7.550147,-21.48778,-43.52603
-43.5260299999999,-21.4877799999999,356,1514,BS072,2021,MG,IGAM,Rio Pirapetinga,1,8,54.908591,41.141981,60.185095,6.040497,-21.48778,-43.52603
-43.45528,-21.48722,357,1515,BS074,2021,MG,IGAM,Rio do Pinho,1,8,67.67842,63.646004,75.128303,4.321324,-21.48722,-43.45528
-47.0938889999999,-21.4705559999999,358,1518,CANO02800,2021,SP,CETESB,Rio Canoas,1,4,64.018254,57.476671,74.8581,7.805739,-21.470556,-47.093889
-42.83,-21.47,359,1519,BS044,2021,MG,IGAM,Rio Novo,1,8,71.014399,53.092712,78.254964,8.003282,-21.47,-42.83
-49.583611,-21.4622219999999,360,1521,ESGT02050,2021,SP,CETESB,Córrego do Esgotão,2,7,68.473097,46.87829,77.253606,10.304907,-21.462222,-49.583611
-45.5157199999999,-21.45706,361,1522,BG067,2021,MG,IGAM,Ribeirão da Espera,1,8,66.731802,46.169182,81.666122,11.557533,-21.45706,-45.51572
-50.056389,-21.436111,362,1524,LAGE02500,2021,SP,CETESB,Ribeirão Lageado,1,5,70.157521,51.19692,79.459276,11.617981,-21.436111,-50.056389
-51.014444,-21.4319439999999,363,1526,AGUA02500,2021,SP,CETESB,Rio Aguapeí ou Feio,1,7,71.209693,54.605737,80.700442,11.147418,-21.431944,-51.014444
-47.01444,-21.42889,364,1527,BG095,2021,MG,IGAM,Rio Canoas,1,8,69.067709,43.840449,83.825663,11.781777,-21.42889,-47.01444
-46.9958329999999,-21.422222,365,1528,CANO02001,2021,SP,CETESB,Rio Canoas,1,6,70.582735,58.671348,79.539085,9.19107,-21.422222,-46.995833
-42.66889,-21.42,366,1529,BS050,2021,MG,IGAM,Rio Pomba,1,8,58.775117,47.927223,68.596145,8.002799,-21.42,-42.66889
-42.61,-21.41,367,1531,BS051,2021,MG,IGAM,Rio Pomba,1,8,62.160722,48.786212,72.764481,8.947781,-21.41,-42.61
-42.6890799999999,-21.3983299999999,368,1532,BS049,2021,MG,IGAM,Ribeirão Meia Pataca,1,8,47.784343,40.730731,52.581197,3.716844,-21.39833,-42.68908
-47.864722,-21.3975,369,1533,RONC02400,2021,SP,CETESB,Ribeirão das Onças (UGRHI 9),1,6,74.99277,71.359541,77.731949,2.542526,-21.3975,-47.864722
-43.03869,-21.38578,370,1535,BS038,2021,MG,IGAM,Rio Pomba,1,8,56.479934,44.705525,67.220654,7.207276,-21.38578,-43.03869
-42.7649999999999,-21.3855599999999,371,1536,BS046,2021,MG,IGAM,Rio Novo,1,8,68.546753,53.382488,74.704274,7.075128,-21.38556,-42.765
-42.74528,-21.3741699999999,372,1537,BS043,2021,MG,IGAM,Rio Pomba,1,8,60.702108,48.871586,77.047034,9.787502,-21.37417,-42.74528
-46.52028,-21.35342,373,1539,BG089,2021,MG,IGAM,Rio Muzambinho,1,8,48.29601,44.262493,55.692847,4.335299,-21.35342,-46.52028
-51.8519439999999,-21.3502779999999,374,1540,RECA02900,2021,SP,CETESB,Ribeirão das Marrecas,1,4,58.045988,36.711392,74.075243,16.814717,-21.350278,-51.851944
-46.83,-21.3299999999999,375,1541,BG094,2021,MG,IGAM,Ribeirão Santa Bárbara,1,8,58.575794,49.406437,66.728484,6.103814,-21.33,-46.83
-49.822222,-21.321389,376,1542,PATO02900,2021,SP,CETESB,Ribeirão dos Patos,1,7,61.086878,49.885711,76.599213,10.402167,-21.321389,-49.822222
-48.3233329999999,-21.310278,377,1544,RICO02600,2021,SP,CETESB,Córrego  Rico- UGHRI 9,1,6,71.465021,59.79688,75.879191,6.088121,-21.310278,-48.323333
-50.310556,-21.310278,378,1545,XOTE02500,2021,SP,CETESB,Córrego do Baixote,1,5,51.087475,33.190816,74.921257,16.671527,-21.310278,-50.310556
-49.7825,-21.297222,379,1548,TIPR02990,2021,SP,CETESB,Reservatório de Promissão,2,8,74.044793,33.524978,85.999172,16.879473,-21.297222,-49.7825
-49.795,-21.2969439999999,380,1549,TIET02700,2021,SP,CETESB,Rio Tietê,1,5,80.087404,70.271164,90.007223,7.03594,-21.296944,-49.795
-47.4811109999999,-21.292222,381,1551,PARD02400,2021,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,1,4,80.408193,73.038392,84.039806,4.982975,-21.292222,-47.481111
-44.63114,-21.29006,382,1552,BG007,2021,MG,IGAM,Rio Grande,1,8,81.393838,72.600442,90.167921,6.275028,-21.29006,-44.63114
-42.82336,-21.2875,383,1553,BS042,2021,MG,IGAM,Rio Xopotó (PS2),1,8,58.998063,41.220428,76.809177,13.941167,-21.2875,-42.82336
-46.36,-21.28,384,1555,BG090,2021,MG,IGAM,Rio Muzambo,1,8,64.041926,52.258311,77.587305,8.632823,-21.28,-46.36
-43.1799999999999,-21.28,385,1556,,2021,MG,,,2,4,57.553693,52.217944,61.155173,3.853301,-21.28,-43.18
-44.88417,-21.2753099999999,386,1557,BG008,2021,MG,IGAM,Ribeirão Caieiro,1,8,51.000376,37.088341,67.04803,11.438268,-21.27531,-44.88417
-44.88417,-21.2753099999999,387,1557,BG008,2021,MG,IGAM,Ribeirão Caieiro,1,8,64.574564,45.612471,81.462523,15.087128,-21.27531,-44.88417
-42.9399999999999,-21.27,388,1558,,2021,MG,,,2,4,55.573362,44.019889,61.362528,7.963658,-21.27,-42.94
-47.8189,-21.2671999999999,389,1560,RIPE04300,2021,SP,CETESB,Ribeirão Preto,1,6,53.727798,48.18828,62.273848,5.061197,-21.2672,-47.8189
-43.67914,-21.2491699999999,390,1561,BG011,2021,MG,IGAM,Rio das Mortes,1,8,65.347885,58.123606,74.137431,4.746202,-21.24917,-43.67914
-43.9187499999999,-21.23489,391,1564,BG012,2021,MG,IGAM,Rio das Mortes,1,8,70.887869,48.331032,89.213724,13.013253,-21.23489,-43.91875
-43.3181099999999,-21.23364,392,1565,BS033,2021,MG,IGAM,Rio Pomba,1,8,60.591341,46.688902,70.728527,7.714346,-21.23364,-43.31811
-49.5289,-21.2316999999999,393,1567,BMAN02250,2021,SP,CETESB,Braço do Rio Barra Mansa,2,8,85.498798,76.721863,91.567868,5.249899,-21.2317,-49.5289
-41.308799,-21.222092,394,1568,ITB1C015,2021,ES,IEMA,Rio Itabapoana,1,4,67.041268,58.239032,72.721067,6.863159,-21.222092,-41.308799
-50.4286109999999,-21.221944,395,1569,BAGU02700,2021,SP,CETESB,Ribeirão Baguaçu,1,7,52.718964,24.536062,71.948346,16.348977,-21.221944,-50.428611
-51.497778,-21.220833,396,1570,AGUA02800,2021,SP,CETESB,Rio Aguapeí ou Feio,1,5,67.252469,55.505745,82.848712,11.591233,-21.220833,-51.497778
-42.67,-21.21,397,1572,BS045,2021,MG,IGAM,Rio Muriaé,1,8,60.954662,43.9915,72.375271,9.134499,-21.21,-42.67
-50.6513889999999,-21.207778,398,1573,FRUT02800,2021,SP,CETESB,Córrego do Frutal,1,4,60.326235,42.732473,72.90696,13.371654,-21.207778,-50.651389
-47.6572219999999,-21.206667,399,1574,TDUA02700,2021,SP,CETESB,Ribeirão do Tamanduá,1,5,71.311202,60.459316,75.968217,6.420151,-21.206667,-47.657222
-41.4629209999999,-21.206025,400,1575,ITB1C010,2021,ES,IEMA,Rio Itabapoana,1,4,63.884667,55.881224,77.59143,10.300703,-21.206025,-41.462921
-43.9673299999999,-21.2058299999999,401,1577,BG014,2021,MG,IGAM,Rio das Mortes,1,8,68.646154,48.306833,84.963318,11.282374,-21.20583,-43.96733
-48.171389,-21.2022219999999,402,1579,MOGU02800,2021,SP,CETESB,Rio Mogi-Guaçu,1,4,68.269289,60.936569,76.6297,8.003681,-21.202222,-48.171389
-49.6874999999999,-21.1917,403,1580,BFAR02250,2021,SP,CETESB,Braço do Ribeirão da Fartura,2,8,76.127653,61.196803,84.255718,7.74925,-21.1917,-49.6875
-45.12619,-21.17619,404,1582,BG019,2021,MG,IGAM,Rio Grande,1,8,73.774586,63.02803,90.02279,8.378355,-21.17619,-45.12619
-43.9804399999999,-21.1738099999999,405,1583,BG013,2021,MG,IGAM,Rio das Mortes,1,8,56.256577,45.668112,62.322441,5.445877,-21.17381,-43.98044
-48.942222,-21.158333,406,1585,SDOM04300,2021,SP,CETESB,Ribeirão São Domingos,1,4,56.666508,49.636747,65.648718,7.744313,-21.158333,-48.942222
-45.56567,-21.1512799999999,407,1586,BG065,2021,MG,IGAM,Ribeirão São Pedro (GD3),1,8,73.897292,67.438059,81.653916,4.834806,-21.15128,-45.56567
-42.44014,-21.1498099999999,408,1587,BS059,2021,MG,IGAM,Rio Muriaé,1,8,63.141324,50.130402,72.405306,8.384369,-21.14981,-42.44014
-42.2145599999999,-21.1491399999999,409,1589,BS057,2021,MG,IGAM,Rio Muriaé,1,8,62.161677,49.211061,69.232471,6.423338,-21.14914,-42.21456
-47.8025,-21.1428,410,1590,TKIN02950,2021,SP,CETESB,Córrego Tanquinho,1,6,44.495342,37.816782,49.029112,3.728466,-21.1428,-47.8025
-44.74058,-21.14217,411,1591,BG017,2021,MG,IGAM,Rio das Mortes,1,8,67.193249,49.149757,80.64761,11.060788,-21.14217,-44.74058
-42.34014,-21.1374999999999,412,1594,BS081,2021,MG,IGAM,Rio Muriaé,1,8,54.23233,47.354353,56.773553,2.91154,-21.1375,-42.34014
-42.33089,-21.12389,413,1601,BS058,2021,MG,IGAM,Rio Glória,1,8,62.775548,50.162563,69.364793,6.121568,-21.12389,-42.33089
-41.678956,-21.122782,414,1602,ITB1E005,2021,ES,IEMA,Rio Itabapoana,1,4,69.960751,64.563409,76.359471,5.183759,-21.122782,-41.678956
-42.9210899999999,-21.1148299999999,415,1605,BS071,2021,MG,IGAM,Ribeirão Ubá,1,8,41.060853,29.69377,52.59624,6.972277,-21.11483,-42.92109
-47.762222,-21.1,416,1609,PARD02500,2021,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,1,6,65.944862,58.756858,74.492059,6.559281,-21.1,-47.762222
-48.0444439999999,-21.088611,417,1611,SETA04600,2021,SP,CETESB,Ribeirão do Sertãozinho,1,6,36.007189,28.705398,41.036409,4.489201,-21.088611,-48.044444
-47.815556,-21.086944,418,1612,RIPE04900,2021,SP,CETESB,Ribeirão Preto,1,5,40.032482,36.387346,43.602092,2.700233,-21.086944,-47.815556
-48.7919439999999,-21.0780559999999,419,1614,ONCA02500,2021,SP,CETESB,Ribeirão da Onça (UGRHI15),1,5,68.175398,46.857695,83.047701,14.437639,-21.078056,-48.791944
-50.1113999999999,-21.0778,420,1615,BBRA02700,2021,SP,CETESB,Braço do Ribeirão Santa Bárbara - UGRHI 19,2,8,83.882962,75.310012,93.126847,5.507516,-21.0778,-50.1114
-41.31075,-21.0622799999999,421,1617,BG015,2021,MG,IGAM,Rio das Mortes,1,8,59.451087,44.974696,71.259276,8.925132,-21.06228,-41.31075
-43.6570199999999,-21.06053,422,1618,RD068,2021,MG,IGAM,Rio Piranga,1,8,63.255367,56.840451,74.595416,5.373846,-21.06053,-43.65702
-49.063611,-21.050556,423,1619,SDOM04500,2021,SP,CETESB,Ribeirão São Domingos,1,6,34.255398,31.527708,39.050792,2.8418,-21.050556,-49.063611
-50.4675,-21.048333,424,1620,TITR02100,2021,SP,CETESB,Reservatório de Três Irmãos,2,7,82.69887,69.2431,92.813402,8.421269,-21.048333,-50.4675
-42.83708,-21.04533,425,1621,BS077,2021,MG,IGAM,Rio Xopotó (PS2),1,8,37.891004,28.708632,50.681053,7.049468,-21.04533,-42.83708
-40.8382829999999,-21.012222,426,1623,ITP1C055,2021,ES,AGERH,Rio Itapemirim,1,5,64.371143,54.367167,69.373017,6.681863,-21.012222,-40.838283
-48.172222,-21.012222,427,1624,MOGU02900,2021,SP,CETESB,Rio Mogi-Guaçu,1,6,66.334435,61.429279,74.583829,4.673018,-21.012222,-48.172222
-46.53,-21.0099999999999,428,1625,BG088,2021,MG,IGAM,Rio São João (GD7),1,8,56.9363,44.738727,66.59584,6.246276,-21.01,-46.53
-45.19792,-21.0036899999999,429,1626,BG021,2021,MG,IGAM,Rio Jacaré,1,8,60.118694,49.161414,72.738267,8.999861,-21.00369,-45.19792
-51.4219439999999,-20.998889,430,1627,MOIN02600,2021,SP,CETESB,Ribeirão do Moinho,1,4,62.027345,51.205556,75.885987,10.648441,-20.998889,-51.421944
-40.939114,-20.998751,431,1628,ITP2C060,2021,ES,IEMA,Rio Muqui,1,5,58.864374,52.620299,66.573384,5.249431,-20.998751,-40.939114
-48.7075,-20.9916669999999,432,1630,TURV02300,2021,SP,CETESB,Rio Turvo - UGHRI 15,1,6,61.715414,43.882076,71.344467,9.697982,-20.991667,-48.7075
-40.8251789999999,-20.9258199999999,433,1639,LGD1L002,2021,ES,IEMA,Lagoa Guanandi,2,4,79.647955,72.593918,85.486518,5.671898,-20.92582,-40.825179
-41.074914,-20.9183689999999,434,1640,ITP1C050,2021,ES,IEMA,Rio Itapemirim,1,5,60.385875,52.417813,73.464327,8.931738,-20.918369,-41.074914
-48.4583,-20.9139,435,1642,BEBE04500,2021,SP,CETESB,Córr. Bebedouro,1,6,24.654704,16.30671,39.621306,10.394395,-20.9139,-48.4583
-42.01017,-20.90075,436,1643,BS056,2021,MG,IGAM,Rio Carangola,1,8,65.227846,46.5996,77.648421,10.759245,-20.90075,-42.01017
-46.95069,-20.89183,437,1644,BG071,2021,MG,IGAM,Córrego Liso,1,8,49.610208,29.671011,68.150936,12.602332,-20.89183,-46.95069
-40.8999039999999,-20.8899519999999,438,1645,RNS1C005,2021,ES,IEMA,Rio Novo,1,4,71.805176,68.002285,78.245369,4.739591,-20.889952,-40.899904
-41.098381,-20.8637699999999,439,1649,ITP1D045,2021,ES,IEMA,Rio Itapemirim,1,5,61.399466,52.859108,72.09056,8.237549,-20.86377,-41.098381
-49.4324999999999,-20.853333,440,1650,BILU02900,2021,SP,CETESB,Córrego da Biluca,1,4,76.049369,68.842371,84.1326,6.336003,-20.853333,-49.4325
-40.9390559999999,-20.853059,441,1651,RNS1C010,2021,ES,IEMA,Rio Novo,1,4,78.370526,74.721042,85.808557,5.140628,-20.853059,-40.939056
-49.090278,-20.843611,442,1652,SDOM03900,2021,SP,CETESB,Ribeirão São Domingos,1,5,68.101962,62.380276,72.06713,4.111504,-20.843611,-49.090278
-40.745042,-20.840775,443,1653,RPM2C015,2021,ES,IEMA,Rio Piúma,1,4,66.987671,64.367948,68.674589,1.884884,-20.840775,-40.745042
-46.71,-20.84,444,1654,BG072,2021,MG,IGAM,Rio São João (GD7),1,8,61.510142,46.840158,75.487427,8.132071,-20.84,-46.71
-48.4831,-20.8380999999999,445,1655,DEMB02800,2021,SP,CETESB,Córr. Mandembo,1,6,42.506294,31.557967,49.215856,6.367305,-20.8381,-48.4831
-43.8006399999999,-20.8361899999999,446,1656,BP022,2021,MG,IGAM,Rio Paraopeba,1,8,61.966382,56.296347,82.581679,8.480558,-20.83619,-43.80064
-46.82494,-20.8246399999999,447,1658,BG073,2021,MG,IGAM,Rio Santana (GD7),1,8,60.845258,41.925514,72.78298,11.255307,-20.82464,-46.82494
-43.5943,-20.8235799999999,448,1659,RD069,2021,MG,IGAM,Rio Piranga,1,8,65.589765,48.778298,76.833546,9.546309,-20.82358,-43.5943
-49.4349999999999,-20.817778,449,1660,IADE04500,2021,SP,CETESB,Córrego da Piedade,1,4,54.483808,49.115027,59.795944,4.797176,-20.817778,-49.435
-49.376111,-20.8094439999999,450,1661,RPRE02200,2021,SP,CETESB,Reservatório do Rio Preto,2,6,69.604124,57.440696,80.98292,9.66164,-20.809444,-49.376111
-41.1360809999999,-20.7988359999999,451,1662,ITP1C035,2021,ES,IEMA,Rio Itapemirim,1,5,63.948289,51.780338,71.417845,8.696121,-20.798836,-41.136081
-42.3199999999999,-20.79,452,1664,BS055,2021,MG,IGAM,Rio Glória,1,8,55.307121,44.7536,59.348092,4.828258,-20.79,-42.32
-43.11583,-20.7852799999999,453,1665,RD004,2021,MG,IGAM,Rio Xopotó (DO1),1,8,69.503934,49.770272,82.615191,10.250233,-20.78528,-43.11583
-51.629444,-20.777778,454,1666,PARN02100,2021,SP,CETESB,Rio Paraná,2,4,91.515738,90.048252,92.414081,1.110853,-20.777778,-51.629444
-44.8199999999999,-20.77,455,1668,BG018,2021,MG,IGAM,Rio do Cervo,1,8,70.064653,53.769294,90.672037,11.06433,-20.77,-44.82
-41.268706,-20.759443,456,1670,ITP1C030,2021,ES,IEMA,Rio Itapemirim,1,5,65.535908,49.336897,76.467544,10.932735,-20.759443,-41.268706
-48.411667,-20.7444439999999,457,1672,PALM03800,2021,SP,CETESB,Ribeirão das Palmeiras,1,4,58.247353,44.938147,68.353742,9.930906,-20.744444,-48.411667
-49.1036109999999,-20.7416669999999,458,1673,TURV02500,2021,SP,CETESB,Rio Turvo - UGHRI 15,1,4,71.355761,67.022021,75.544446,3.898154,-20.741667,-49.103611
-48.920556,-20.7311109999999,459,1674,MATA04900,2021,SP,CETESB,Córrego Matadouro - UGRHI 15,1,4,40.7816,32.131396,47.835972,6.477258,-20.731111,-48.920556
-48.9144439999999,-20.7286109999999,460,1676,OLHO02690,2021,SP,CETESB,Córrego dos Olhos d Água,1,4,52.833285,47.597981,57.284472,4.011932,-20.728611,-48.914444
-46.3899999999999,-20.72,461,1677,BG100,2021,MG,IGAM,Ribeirão Conquista,1,8,62.907715,41.77937,79.889333,12.644293,-20.72,-46.39
-49.766667,-20.7172219999999,462,1678,SJDO02150,2021,SP,CETESB,Rio São José dos Dourados,1,4,63.715415,57.385364,68.153261,4.797246,-20.717222,-49.766667
-41.018739,-20.704692,463,1680,RNS1C015,2021,ES,AGERH,Rio Novo,1,6,60.28274,40.989132,69.304387,10.367008,-20.704692,-41.018739
-48.894167,-20.7030559999999,464,1681,CXEI02550,2021,SP,CETESB,Rio da Cachoeirinha,1,4,60.078592,47.180001,77.85797,14.225039,-20.703056,-48.894167
-46.84,-20.6999999999999,465,1682,BG074,2021,MG,IGAM,Rio Santana (GD7),1,8,59.643128,45.877225,75.98614,11.335818,-20.7,-46.84
-41.172816,-20.6987119999999,466,1683,ITP2C040,2021,ES,IEMA,Rio Itapemirim,1,5,64.069413,53.991323,75.46881,7.788343,-20.698712,-41.172816
-41.92094,-20.69433,467,1685,IB003,2021,MG,IGAM,Rio São João (IB1),1,8,51.432365,40.084666,57.730001,6.902073,-20.69433,-41.92094
-46.6,-20.69422,468,1686,BG053,2021,MG,IGAM,Ribeirão da Bocaina,1,8,47.159336,40.465581,54.963895,5.341584,-20.69422,-46.6
-43.3007499999999,-20.6919399999999,469,1687,RD001,2021,MG,IGAM,Rio Piranga,1,8,66.864351,50.354869,82.388488,11.388114,-20.69194,-43.30075
-40.678505,-20.686662,470,1688,BEN1C010,2021,ES,IEMA,Rio Benevente,1,4,62.667996,52.572957,71.819698,9.363096,-20.686662,-40.678505
-46.36222,-20.68472,471,1689,BG051,2021,MG,IGAM,Rio Grande,1,8,77.523021,70.760393,93.201683,6.900501,-20.68472,-46.36222
-43.09194,-20.6719399999999,472,1690,RD007,2021,MG,IGAM,Rio Piranga,1,8,64.508196,46.418753,84.206989,12.920756,-20.67194,-43.09194
-51.444722,-20.6694439999999,473,1691,TIET02900,2021,SP,CETESB,Rio Tietê,1,7,85.804779,76.754702,92.509389,6.678883,-20.669444,-51.444722
-51.146667,-20.6597219999999,474,1692,TITR02800,2021,SP,CETESB,Reservatório de Três Irmãos,2,5,89.596593,85.274535,93.799526,3.761635,-20.659722,-51.146667
-44.06067,-20.6474699999999,475,1694,BP024,2021,MG,IGAM,Rio Brumado,1,8,55.026024,46.637727,60.557951,4.669701,-20.64747,-44.06067
-40.540478,-20.6456919999999,476,1696,JAB1C015,2021,ES,IEMA,Rio Jabuti,1,5,71.018355,66.722228,76.413955,3.824778,-20.645692,-40.540478
-40.5628369999999,-20.6427909999999,477,1698,JAB1C005,2021,ES,IEMA,Rio Jabuti,1,5,70.766634,58.977708,77.591458,7.668992,-20.642791,-40.562837
-40.5431389999999,-20.637083,478,1701,JAB2E010,2021,ES,AGERH,Rio Jabuti,1,5,72.949102,67.119344,80.845704,5.37006,-20.637083,-40.543139
-40.7494169999999,-20.6363719999999,479,1702,BEN1C005,2021,ES,IEMA,Rio Benevente,1,4,54.177746,52.367803,55.996336,2.082103,-20.636372,-40.749417
-44.5011699999999,-20.63208,480,1704,PA024,2021,MG,IGAM,Ribeirão Passa Tempo,1,8,54.691387,44.990359,60.129739,4.568551,-20.63208,-44.50117
-44.4316899999999,-20.63172,481,1705,PA001,2021,MG,IGAM,Rio Pará,1,8,64.424708,44.845577,73.768188,9.445697,-20.63172,-44.43169
-47.471667,-20.6308329999999,482,1706,BAGR04600,2021,SP,CETESB,Ribeirão dos Bagres,1,6,50.05991,39.000444,65.14052,8.929395,-20.630833,-47.471667
-49.355,-20.627778,483,1707,PRET04300,2021,SP,CETESB,Rio Preto - UGRHI 15,1,4,25.157421,19.905974,29.454814,4.008082,-20.627778,-49.355
-49.0549999999999,-20.6169439999999,484,1708,CXEI02900,2021,SP,CETESB,Rio da Cachoeirinha,1,5,70.827496,64.587342,79.002533,5.511885,-20.616944,-49.055
-46.83267,-20.6166699999999,485,1709,BG055,2021,MG,IGAM,Rio São João (GD7),1,8,65.410912,51.422425,83.578122,9.827885,-20.61667,-46.83267
-48.335,-20.615556,486,1710,PARD02750,2021,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,1,4,69.660016,57.600244,79.446995,9.075925,-20.615556,-48.335
-46.91,-20.61,487,1711,BG056,2021,MG,IGAM,Ribeirão São Pedro (GD7),1,8,69.406226,44.630165,83.764501,11.602113,-20.61,-46.91
-43.91139,-20.6022199999999,488,1713,BP079,2021,MG,IGAM,Rio Paraopeba,1,8,64.209271,50.136716,75.066288,8.169237,-20.60222,-43.91139
-43.8036099999999,-20.6,489,1715,BP084,2021,MG,IGAM,Rio Maranhão,1,8,44.877565,29.778652,53.72347,7.853744,-20.6,-43.80361
-48.549167,-20.586111,490,1718,PITA02450,2021,SP,CETESB,Ribeirão das Pitangueiras,1,4,55.885525,50.494435,59.046738,3.896351,-20.586111,-48.549167
-42.98797,-20.57935,491,1719,RD070,2021,MG,IGAM,Rio Turvo,1,8,67.926585,48.802653,78.499321,10.373784,-20.57935,-42.98797
-43.9919399999999,-20.55972,492,1722,BP026,2021,MG,IGAM,Rio Camapuã,1,8,57.398039,45.315299,77.074132,10.60204,-20.55972,-43.99194
-51.011111,-20.553056,493,1724,BSJD02200,2021,SP,CETESB,Braço do Rio São José dos Dourados,2,4,82.539825,72.535297,92.749613,8.262879,-20.553056,-51.011111
-43.8,-20.54,494,1725,BP014,2021,MG,IGAM,Ribeirão Soledade,1,8,61.771658,46.329437,67.472153,7.871835,-20.54,-43.8
-47.8275,-20.523333,495,1726,SAPU02400,2021,SP,CETESB,Rio Sapucaí -UGHRI 8,1,5,60.450782,56.378965,64.930698,3.175277,-20.523333,-47.8275
-44.6186099999999,-20.5174999999999,496,1728,PA002,2021,MG,IGAM,Ribeirão Lava-pés ou Ribeirão Paiol,1,8,60.675304,50.522134,68.563028,6.120999,-20.5175,-44.61861
-44.4713599999999,-20.51614,497,1729,PA026,2021,MG,IGAM,Rio do Peixe (SF2 - Município Piracema),1,8,56.082695,45.912157,66.453407,6.921716,-20.51614,-44.47136
-43.90444,-20.51508,498,1730,BP080,2021,MG,IGAM,Rio Maranhão,1,8,51.659151,39.266156,60.647766,8.403288,-20.51508,-43.90444
-43.9841699999999,-20.51064,499,1731,BP027,2021,MG,IGAM,Rio Paraopeba,1,8,55.151509,44.243558,62.012469,7.122891,-20.51064,-43.98417
-44.4999999999999,-20.5099999999999,500,1732,PA029,2021,MG,IGAM,Ribeirão Paracatu,1,8,57.148426,47.881062,63.864705,5.915917,-20.51,-44.5
-50.5188889999999,-20.508611,501,1733,SJDO02500,2021,SP,CETESB,Rio São José dos Dourados,1,7,71.571551,55.429858,78.297422,7.365416,-20.508611,-50.518889
-49.211111,-20.499444,502,1735,TURV02800,2021,SP,CETESB,Rio Turvo - UGHRI 15,1,6,71.341353,65.783996,76.009494,4.20054,-20.499444,-49.211111
-43.54,-20.49,503,1737,RD010,2021,MG,IGAM,Rio Gualaxo do Sul,1,8,74.47889,61.094869,83.474473,8.578949,-20.49,-43.54
-45.4405,-20.48678,504,1738,BG023,2021,MG,IGAM,Rio Formiga,1,8,48.78914,44.521556,54.398799,3.518222,-20.48678,-45.4405
-48.6075,-20.4777779999999,505,1739,PDRA02450,2021,SP,CETESB,Córrego das Pedras ou Mandi - UGHRI 12,1,4,68.47343,65.516771,71.567967,3.228794,-20.477778,-48.6075
-44.89208,-20.4556699999999,506,1744,PA032,2021,MG,IGAM,Ribeirão Boa Vista,1,8,58.573312,43.655806,68.143194,8.643655,-20.45567,-44.89208
-48.454167,-20.450278,507,1755,PARD02800,2021,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,1,6,71.353695,65.440507,83.723359,7.825546,-20.450278,-48.454167
-45.9999999999999,-20.4499999999999,508,1756,SF041,2021,MG,IGAM,Ribeirão Água Limpa,1,8,70.790488,54.866904,80.24622,8.014802,-20.45,-46
-43.84,-20.4499999999999,509,1757,BP016,2021,MG,IGAM,Rio Preto (SF3),1,8,62.818643,55.405726,75.62656,6.270889,-20.45,-43.84
-41.8737199999999,-20.4485299999999,510,1758,IB001,2021,MG,IGAM,Rio Caparaó,1,8,57.587138,42.208002,71.184765,7.878919,-20.44853,-41.87372
-44.7599999999999,-20.4399999999999,511,1762,PA025,2021,MG,IGAM,Ribeirão do Cláudio,1,8,60.846263,55.263925,66.008922,3.786361,-20.44,-44.76
-51.257778,-20.4327779999999,512,1764,BSJD02900,2021,SP,CETESB,Braço do Rio São José dos Dourados,2,5,89.306432,77.141163,94.243795,7.022378,-20.432778,-51.257778
-40.458917,-20.432083,513,1765,JUC1E025,2021,ES,IEMA,Rio Jucu,1,5,68.28592,51.361601,80.226768,11.393384,-20.432083,-40.458917
-41.037839,-20.4193139999999,514,1768,RJPE001,2021,ES,AGERH,Rio Braço Norte Direito,1,6,72.226286,53.875853,83.397209,10.684883,-20.419314,-41.037839
-44.02528,-20.41389,515,1769,BP029,2021,MG,IGAM,Rio Paraopeba,1,8,61.933811,46.435841,76.523709,10.433602,-20.41389,-44.02528
-40.681769,-20.411535,516,1770,JUC2C005,2021,ES,IEMA,Rio Jucu,1,6,69.099421,56.509936,79.962414,7.982618,-20.411535,-40.681769
-40.671347,-20.407299,517,1771,JUC2C008,2021,ES,IEMA,Rio Jucu,1,6,64.382803,50.342007,77.137413,10.845176,-20.407299,-40.671347
